"Device.ID","Date...Time..GMT.","Date...Time..Local.","Latitude","Longitude","Altitude","Fix.Status","DOP","Temp..C.","Main..V.","Back..V."
81978,1941-01-09 16:01:10,1941-01-09 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-01-09 18:01:10,1941-01-10 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,17,0,0
81978,1941-01-09 20:01:10,1941-01-10 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-01-09 22:01:10,1941-01-10 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1941-01-10 00:01:10,1941-01-10 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,17,0,0
81978,1941-01-10 02:01:10,1941-01-10 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1941-01-10 04:01:10,1941-01-10 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1941-01-10 06:01:10,1941-01-10 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1941-01-10 08:01:10,1941-01-10 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-01-10 10:01:10,1941-01-10 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-01-10 12:01:10,1941-01-10 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-01-10 14:01:10,1941-01-10 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1941-01-10 16:01:10,1941-01-10 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-01-10 18:01:10,1941-01-11 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-01-10 20:01:10,1941-01-11 02:01:10,27.3121182642124,90.0769559512806,-0.44,"2-D least-squares   (3 SVs)",8,22.5,0,0
81978,1941-01-10 22:01:10,1941-01-11 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1941-01-11 00:01:10,1941-01-11 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-01-11 02:01:10,1941-01-11 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-01-11 04:01:10,1941-01-11 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-01-11 06:01:10,1941-01-11 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1941-01-11 08:01:05,1941-01-11 14:01:05,27.3033570471189,90.0789767499728,-0.05,"2-D least-squares   (3 SVs)",5.8,24.5,0,0
81978,1941-01-11 10:01:03,1941-01-11 16:01:03,27.3094635180552,90.0956206617916,1405.05,"3-D least-squares   (4 SVs)",3.8,21,0,0
81978,1941-01-11 12:01:10,1941-01-11 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,20,0,0
81978,1941-01-11 14:01:10,1941-01-11 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,20,0,0
81978,1941-01-11 16:01:10,1941-01-11 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1941-01-11 18:01:10,1941-01-12 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1941-01-11 20:01:10,1941-01-12 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-01-11 22:01:10,1941-01-12 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-01-12 00:01:10,1941-01-12 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-01-12 02:01:10,1941-01-12 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-01-12 04:01:10,1941-01-12 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-01-12 06:01:10,1941-01-12 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,24.5,0,0
81978,1941-01-12 08:01:10,1941-01-12 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,23,0,0
81978,1941-01-12 10:00:51,1941-01-12 16:00:51,27.3122949823753,90.0952108962602,-0.4,"2-D least-squares   (3 SVs)",2.8,22.5,0,0
81978,1941-01-12 12:01:10,1941-01-12 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1941-01-12 14:01:08,1941-01-12 20:01:08,27.318964776102,90.0766319955078,0.01,"2-D least-squares   (3 SVs)",20.4,21,0,0
81978,1941-01-12 16:01:10,1941-01-12 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,23.5,0,0
81978,1941-01-12 18:01:10,1941-01-13 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-01-12 20:01:10,1941-01-13 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-01-12 22:00:56,1941-01-13 04:00:56,27.3167806668706,90.0948857857068,1066.64,"4 or more SV KF     (4 SVs)",2.4,18.5,0,0
81978,1941-01-13 00:01:10,1941-01-13 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-01-13 02:01:10,1941-01-13 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,18,0,0
81978,1941-01-13 04:01:10,1941-01-13 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-01-13 06:01:10,1941-01-13 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-01-13 08:01:10,1941-01-13 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-01-13 10:01:10,1941-01-13 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,23,0,0
81978,1941-01-13 12:01:10,1941-01-13 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,20,0,0
81978,1941-01-13 14:01:10,1941-01-13 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-01-13 16:01:10,1941-01-13 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1941-01-13 18:01:10,1941-01-14 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1941-01-13 20:01:10,1941-01-14 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-01-13 22:01:10,1941-01-14 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1941-01-14 00:01:10,1941-01-14 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-01-14 02:01:10,1941-01-14 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-01-14 04:01:10,1941-01-14 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,27.5,0,0
81978,1941-01-14 06:01:10,1941-01-14 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1941-01-14 08:01:10,1941-01-14 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1941-01-14 10:01:10,1941-01-14 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,23,0,0
81978,1941-01-14 12:01:10,1941-01-14 18:01:10,27.316298034018,90.0816038725443,0.15,"2-D least-squares   (3 SVs)",3,21,0,0
81978,1941-01-14 14:01:10,1941-01-14 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-01-14 16:01:10,1941-01-14 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-01-14 18:01:10,1941-01-15 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,23.5,0,0
81978,1941-01-14 20:01:10,1941-01-15 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1941-01-14 22:01:10,1941-01-15 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,29,0,0
81978,1941-01-15 00:01:10,1941-01-15 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1941-01-15 02:01:10,1941-01-15 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-01-15 04:01:10,1941-01-15 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1941-01-15 06:01:10,1941-01-15 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,23,0,0
81978,1941-01-15 08:01:10,1941-01-15 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,25.5,0,0
81978,1941-01-15 10:01:10,1941-01-15 16:01:10,27.3192110231842,90.1192287039859,2109.36,"4 or more SV KF     (4 SVs)",2,19.5,0,0
81978,1941-01-15 12:01:10,1941-01-15 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1941-01-15 14:01:07,1941-01-15 20:01:07,27.3240975556181,90.1408635466578,-0.42,"2-D least-squares   (3 SVs)",3.6,19.5,0,0
81978,1941-01-15 16:01:10,1941-01-15 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,24.5,0,0
81978,1941-01-15 18:01:10,1941-01-16 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,32.5,0,0
81978,1941-01-15 20:01:10,1941-01-16 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1941-01-15 22:01:07,1941-01-16 04:01:07,27.3241169678388,90.1251191266231,-0.3,"2-D least-squares   (3 SVs)",6.2,18.5,0,0
81978,1941-01-16 00:01:10,1941-01-16 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-01-16 02:01:10,1941-01-16 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-01-16 04:01:10,1941-01-16 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-01-16 06:01:10,1941-01-16 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1941-01-16 08:01:10,1941-01-16 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1941-01-16 10:01:10,1941-01-16 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-01-16 12:01:10,1941-01-16 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,18,0,0
81978,1941-01-16 14:01:10,1941-01-16 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,16.5,0,0
81978,1941-01-16 16:01:07,1941-01-16 22:01:07,27.33373437834,90.1551727386481,1948.41,"4 or more SV KF     (4 SVs)",3.8,14,0,0
81978,1941-01-16 18:01:10,1941-01-17 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,16.5,0,0
81978,1941-01-16 20:01:10,1941-01-17 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-01-16 22:01:10,1941-01-17 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-01-17 00:00:35,1941-01-17 06:00:35,27.3278808267125,90.1675842412653,-0.08,"2-D least-squares   (3 SVs)",3,21,0,0
81978,1941-01-17 02:01:10,1941-01-17 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1941-01-17 04:00:35,1941-01-17 10:00:35,27.3334610044683,90.1505304458148,-0.1,"2-D least-squares   (3 SVs)",3.4,24.5,0,0
81978,1941-01-18 20:01:10,1941-01-19 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,14,0,0
81978,1941-01-18 22:01:10,1941-01-19 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,31.5,0,0
81978,1941-01-19 00:00:33,1941-01-19 06:00:33,27.3641710052276,90.1791647459494,3029.98,"3-D least-squares   (5 SVs)",2.8,12,0,0
81978,1941-01-19 02:01:10,1941-01-19 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,7,0,0
81978,1941-01-19 04:01:10,1941-01-19 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,13,0,0
81978,1941-01-19 06:01:10,1941-01-19 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-01-19 08:01:10,1941-01-19 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1941-01-19 10:01:10,1941-01-19 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,14,0,0
81978,1941-01-19 12:01:10,1941-01-19 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1941-01-19 14:01:10,1941-01-19 20:01:10,27.399259793786,90.0839314012718,-0.37,"2-D least-squares   (3 SVs)",10.6,11.5,0,0
81978,1941-01-19 16:01:07,1941-01-19 22:01:07,27.3514465903932,90.1605202780919,-0.08,"2-D least-squares   (3 SVs)",3.4,9.5,0,0
81978,1941-01-19 18:01:03,1941-01-20 00:01:03,27.3622827180158,90.1430631842371,3243.08,"4 or more SV KF     (6 SVs)",1.2,9,0,0
81978,1941-02-08 12:01:10,1941-02-08 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,11,0,0
81978,1941-02-08 14:01:11,1941-02-08 20:01:11,27.4526884865882,89.9643936632279,2893.18,"4 or more SV KF     (4 SVs)",2,8.5,0,0
81978,1941-02-08 16:01:10,1941-02-08 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,11,0,0
81978,1941-02-08 18:01:10,1941-02-09 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-02-08 20:01:10,1941-02-09 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1941-02-08 22:01:10,1941-02-09 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1941-02-09 00:01:10,1941-02-09 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1941-02-09 02:01:08,1941-02-09 08:01:08,27.442326302559,89.9584606226155,1609.02,"4 or more SV KF     (4 SVs)",2.4,10.5,0,0
81978,1941-02-09 04:01:10,1941-02-09 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1941-02-09 06:01:10,1941-02-09 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-02-09 08:01:10,1941-02-09 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,14,0,0
81978,1941-02-09 10:01:11,1941-02-09 16:01:11,27.4440028596926,89.9624798132409,2937.74,"4 or more SV KF     (4 SVs)",2.2,11.5,0,0
81978,1941-02-12 16:00:33,1941-02-12 22:00:33,27.4362387093169,89.9273316969704,2222.3,"3-D least-squares   (5 SVs)",2.2,13,0,0
81978,1941-02-12 18:00:37,1941-02-13 00:00:37,27.4282717364744,89.9307923069792,2214.1,"3-D least-squares   (4 SVs)",1.6,12,0,0
81978,1941-02-12 20:01:08,1941-02-13 02:01:08,27.4203017425519,89.9474435023115,0.06,"2-D least-squares   (3 SVs)",3.6,21.5,0,0
81978,1941-02-12 22:01:05,1941-02-13 04:01:05,27.4278781065375,89.9543329299078,-0.21,"2-D least-squares   (3 SVs)",7,13.5,0,0
81978,1941-02-13 00:01:10,1941-02-13 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1941-02-13 02:01:06,1941-02-13 08:01:06,27.413893089071,89.9412579755255,0.29,"2-D least-squares   (3 SVs)",9.4,16,0,0
81978,1941-02-13 04:01:10,1941-02-13 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,18,0,0
81978,1941-02-13 06:01:08,1941-02-13 12:01:08,27.4162791125171,89.9441815787421,2471.69,"4 or more SV KF     (4 SVs)",3.2,20,0,0
81978,1941-02-13 08:01:10,1941-02-13 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,13,0,0
81978,1941-02-13 10:01:10,1941-02-13 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,8.5,0,0
81978,1941-02-13 12:01:10,1941-02-13 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,13,0,0
81978,1941-02-13 14:01:10,1941-02-13 20:01:10,27.4155657463544,89.9804559145717,2079.35,"4 or more SV KF     (5 SVs)",2.2,15,0,0
81978,1941-02-22 16:01:10,1941-02-22 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,20,0,0
81978,1941-02-22 18:01:10,1941-02-23 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,25.5,0,0
81978,1941-02-22 20:01:08,1941-02-23 02:01:08,27.4818707673985,90.0326961642466,2524.32,"4 or more SV KF     (5 SVs)",4,17,0,0
81978,1941-02-22 22:01:10,1941-02-23 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,22,0,0
81978,1941-02-23 00:01:10,1941-02-23 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-02-23 02:01:10,1941-02-23 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,23.5,0,0
81978,1941-02-23 04:01:10,1941-02-23 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-02-23 06:01:10,1941-02-23 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1941-02-23 08:01:10,1941-02-23 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,23.5,0,0
81978,1941-02-23 10:01:10,1941-02-23 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,25,0,0
81978,1941-02-23 12:01:10,1941-02-23 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-02-23 14:01:10,1941-02-23 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1941-02-23 16:01:10,1941-02-23 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,17,0,0
81978,1941-02-23 18:01:10,1941-02-24 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-02-23 20:01:10,1941-02-24 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1941-02-23 22:01:10,1941-02-24 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-02-24 00:01:10,1941-02-24 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-02-24 02:01:10,1941-02-24 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1941-02-24 04:01:10,1941-02-24 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,23,0,0
81978,1941-02-24 06:01:10,1941-02-24 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-02-24 08:01:08,1941-02-24 14:01:08,27.4683551703869,90.0511375154351,0.39,"2-D least-squares   (3 SVs)",3.8,21.5,0,0
81978,1941-02-24 10:01:08,1941-02-24 16:01:08,27.4663528422166,90.0329756383872,0.19,"2-D least-squares   (3 SVs)",3.4,21,0,0
81978,1941-02-24 12:01:10,1941-02-24 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,17,0,0
81978,1941-02-24 14:01:10,1941-02-24 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-02-24 16:01:10,1941-02-24 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,18,0,0
81978,1941-02-24 18:01:10,1941-02-25 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,32,0,0
81978,1941-02-24 20:01:10,1941-02-25 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-02-24 22:01:10,1941-02-25 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,18,0,0
81978,1941-02-25 00:01:10,1941-02-25 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,12.5,0,0
81978,1941-02-25 02:01:10,1941-02-25 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-02-25 04:01:10,1941-02-25 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,26,0,0
81978,1941-02-25 06:01:07,1941-02-25 12:01:07,27.5105499006051,89.9620557697258,0.33,"2-D least-squares   (3 SVs)",11,22.5,0,0
81978,1941-02-25 08:01:10,1941-02-25 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,22,0,0
81978,1941-02-25 10:01:10,1941-02-25 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-02-25 12:01:10,1941-02-25 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1941-02-25 14:01:07,1941-02-25 20:01:07,27.4944180293672,89.9383411081894,0.12,"2-D least-squares   (3 SVs)",7.8,17.5,0,0
81978,1941-02-25 16:00:33,1941-02-25 22:00:33,27.4641939426129,89.9610763974513,0.6,"2-D least-squares   (3 SVs)",2.8,17,0,0
81978,1941-02-25 18:01:07,1941-02-26 00:01:07,27.4611836701053,89.9529972616879,2533.24,"4 or more SV KF     (4 SVs)",3.2,18.5,0,0
81978,1941-02-25 20:01:07,1941-02-26 02:01:07,27.4615810487947,89.9468579646549,2514.38,"4 or more SV KF     (4 SVs)",1.8,18.5,0,0
81978,1941-02-25 22:01:10,1941-02-26 04:01:10,27.4639192546514,89.9460594950381,0.18,"2-D least-squares   (3 SVs)",2,13,0,0
81978,1941-02-26 00:01:10,1941-02-26 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,12.5,0,0
81978,1941-02-26 02:01:10,1941-02-26 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,17,0,0
81978,1941-02-26 04:01:10,1941-02-26 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1941-02-26 06:01:10,1941-02-26 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1941-02-26 08:01:10,1941-02-26 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,30,0,0
81978,1941-02-26 10:01:10,1941-02-26 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,27.5,0,0
81978,1941-02-26 12:00:53,1941-02-26 18:00:53,27.4798334563708,89.9705467133279,2206.7,"4 or more SV KF     (5 SVs)",2.4,25,0,0
81978,1941-02-26 14:00:31,1941-02-26 20:00:31,27.4862826843361,89.9648666352607,2214.38,"3-D least-squares   (4 SVs)",2.4,22,0,0
81978,1941-02-26 16:00:33,1941-02-26 22:00:33,27.4792313836435,89.9682763667621,2077.95,"3-D least-squares   (5 SVs)",7.2,20,0,0
81978,1941-02-26 18:01:10,1941-02-27 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1941-02-26 20:00:33,1941-02-27 02:00:33,27.4809377394322,89.9744338848258,2190.82,"3-D least-squares   (6 SVs)",1.4,20,0,0
81978,1941-02-26 22:01:10,1941-02-27 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1941-02-27 00:01:10,1941-02-27 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-02-27 02:01:10,1941-02-27 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-02-27 04:01:10,1941-02-27 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1941-02-27 06:01:10,1941-02-27 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-02-27 08:01:10,1941-02-27 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1941-02-27 10:01:10,1941-02-27 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,27.5,0,0
81978,1941-02-27 12:01:10,1941-02-27 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,23,0,0
81978,1941-02-27 14:01:10,1941-02-27 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-02-27 16:01:10,1941-02-27 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1941-02-27 18:01:10,1941-02-28 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-02-27 20:01:07,1941-02-28 02:01:07,27.485222468152,89.964735635461,-0.57,"2-D least-squares   (3 SVs)",6.4,22,0,0
81978,1941-02-27 22:01:10,1941-02-28 04:01:10,27.4837672256738,89.97361624754,2158.05,"4 or more SV KF     (4 SVs)",2.8,19.5,0,0
81978,1941-02-28 00:01:07,1941-02-28 06:01:07,27.4871438723902,89.9720548962152,2162.91,"4 or more SV KF     (4 SVs)",1.8,19,0,0
81978,1941-02-28 02:01:10,1941-02-28 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1941-02-28 04:01:10,1941-02-28 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,24.5,0,0
81978,1941-02-28 06:01:10,1941-02-28 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,26.5,0,0
81978,1941-02-28 08:01:10,1941-02-28 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,25,0,0
81978,1941-02-28 10:01:10,1941-02-28 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,29,0,0
81978,1941-02-28 12:01:10,1941-02-28 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-02-28 14:01:10,1941-02-28 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1941-02-28 16:01:10,1941-02-28 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,22.5,0,0
81978,1941-02-28 18:01:10,1941-03-01 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,16.5,0,0
81978,1941-02-28 20:01:10,1941-03-01 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1941-02-28 22:01:10,1941-03-01 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1941-03-01 00:01:10,1941-03-01 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1941-03-01 02:01:06,1941-03-01 08:01:06,27.4842542427785,89.9814576855105,0.12,"2-D least-squares   (3 SVs)",4,20.5,0,0
81978,1941-03-01 04:01:10,1941-03-01 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1941-03-01 06:01:10,1941-03-01 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,28,0,0
81978,1941-03-01 08:01:10,1941-03-01 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,25.5,0,0
81978,1941-03-01 10:01:10,1941-03-01 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1941-03-01 12:01:10,1941-03-01 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1941-03-01 14:01:10,1941-03-01 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1941-03-01 16:01:07,1941-03-01 22:01:07,27.4911809039272,89.973082895297,-0.19,"2-D least-squares   (3 SVs)",9.6,17.5,0,0
81978,1941-03-01 18:01:10,1941-03-02 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,25.5,0,0
81978,1941-03-01 20:01:10,1941-03-02 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1941-03-01 22:01:10,1941-03-02 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1941-03-02 00:01:06,1941-03-02 06:01:06,27.4434637483648,89.9599188181216,0.5,"2-D least-squares   (3 SVs)",4.4,11,0,0
81978,1941-03-02 02:01:10,1941-03-02 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,14.5,0,0
81978,1941-03-02 04:01:10,1941-03-02 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,18,0,0
81978,1941-03-02 06:01:10,1941-03-02 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1941-03-02 08:01:10,1941-03-02 14:01:10,27.4121679529379,89.939246002733,-0.01,"2-D least-squares   (3 SVs)",3,19.5,0,0
81978,1941-03-02 10:00:33,1941-03-02 16:00:33,27.4043549327229,89.9431671476207,3204.28,"3-D least-squares   (6 SVs)",3,21,0,0
